Hours Studied,Previous Scores,Extracurricular Activities,Sleep Hours,Sample Question Papers Practiced,Performance Index,StudyEfficiency
8,95,1,7,3,91.0,1.0
5,84,1,9,6,73.0,0.5
2,90,0,9,0,70.0,0.2
1,98,0,6,7,74.0,0.14285714285714285
7,89,0,7,6,86.0,0.875
2,60,1,4,6,34.0,0.4
1,51,1,8,1,25.0,0.1111111111111111
2,67,1,6,9,47.0,0.2857142857142857
7,51,1,6,8,45.0,1.0
7,72,1,5,7,62.0,1.1666666666666667
6,59,1,6,0,49.0,0.8571428571428571
5,79,1,8,0,62.0,0.5555555555555556
3,88,0,4,4,65.0,0.6
3,60,1,5,1,40.0,0.5
9,99,0,8,0,97.0,1.0
4,91,0,9,9,79.0,0.4
9,93,1,6,7,93.0,1.2857142857142858
4,78,1,7,3,60.0,0.5
2,80,1,9,1,61.0,0.2
4,88,1,7,4,73.0,0.5
6,98,0,8,5,89.0,0.6666666666666666
6,81,1,4,7,71.0,1.2
5,75,0,7,6,61.0,0.625
1,61,1,8,6,39.0,0.1111111111111111
3,65,0,5,0,44.0,0.5
5,46,0,6,2,32.0,0.7142857142857143
6,46,0,4,2,35.0,1.2
1,47,0,4,6,20.0,0.2
9,65,0,5,1,62.0,1.5
3,63,1,4,9,42.0,0.6
3,63,1,8,6,43.0,0.3333333333333333
2,79,1,4,8,56.0,0.4
8,87,0,4,0,79.0,1.6
3,51,1,4,1,30.0,0.6
6,86,0,8,5,73.0,0.6666666666666666
2,47,0,9,1,25.0,0.2
7,93,1,6,1,84.0,1.0
4,48,0,7,4,27.0,0.5
9,42,1,9,6,41.0,0.9
9,93,0,4,3,92.0,1.8
7,60,1,5,5,53.0,1.1666666666666667
8,70,0,5,2,63.0,1.3333333333333333
3,87,1,8,3,67.0,0.3333333333333333
5,86,1,6,3,74.0,0.7142857142857143
2,63,0,4,3,37.0,0.4
7,43,0,8,0,33.0,0.7777777777777778
8,59,0,7,3,58.0,1.0
9,55,1,6,3,55.0,1.2857142857142858
7,49,1,6,5,40.0,1.0
8,82,0,8,8,79.0,0.8888888888888888
9,65,1,9,9,68.0,0.9
6,68,1,5,5,57.0,1.0
2,44,0,9,5,20.0,0.2
2,50,1,6,6,28.0,0.2857142857142857
4,68,1,5,6,50.0,0.6666666666666666
9,84,1,6,0,80.0,1.2857142857142858
8,87,0,7,8,81.0,1.0
7,54,1,5,3,46.0,1.1666666666666667
9,82,1,7,8,83.0,1.125
8,59,1,5,7,58.0,1.3333333333333333
3,73,1,7,8,53.0,0.375
1,99,1,7,5,73.0,0.125
2,99,0,7,8,79.0,0.25
2,41,1,8,3,15.0,0.2222222222222222
4,83,1,7,2,62.0,0.5
6,55,1,9,2,46.0,0.6
4,58,1,9,7,41.0,0.4
9,73,0,6,1,68.0,1.2857142857142858
4,88,1,4,5,72.0,0.8
6,53,1,7,8,43.0,0.75
6,63,1,4,8,51.0,1.2
1,67,1,4,7,38.0,0.2
8,87,0,6,7,80.0,1.1428571428571428
3,71,0,4,0,48.0,0.6
6,76,1,4,6,63.0,1.2
3,49,1,9,0,31.0,0.3
2,88,1,4,8,66.0,0.4
5,84,1,5,2,69.0,0.8333333333333334
1,87,1,7,0,62.0,0.125
9,48,0,7,7,49.0,1.125
7,63,0,4,6,54.0,1.4
3,75,1,6,1,57.0,0.42857142857142855
4,95,1,5,6,77.0,0.6666666666666666
6,68,1,6,4,56.0,0.8571428571428571
3,99,0,6,6,79.0,0.42857142857142855
7,68,1,4,9,60.0,1.4
6,97,1,8,6,88.0,0.6666666666666666
9,87,0,4,1,83.0,1.8
5,62,0,9,1,43.0,0.5
4,66,1,8,6,48.0,0.4444444444444444
3,70,1,5,2,50.0,0.5
1,82,1,8,3,61.0,0.1111111111111111
3,46,1,4,6,24.0,0.6
3,88,0,4,1,71.0,0.6
7,93,0,6,1,81.0,1.0
1,43,0,9,0,17.0,0.1
3,53,1,4,2,30.0,0.6
8,81,0,7,9,78.0,1.0
9,81,1,7,3,78.0,1.125
7,49,1,6,4,37.0,1.0
7,98,0,8,2,86.0,0.7777777777777778
8,83,0,8,8,77.0,0.8888888888888888
6,73,0,7,4,63.0,0.75
3,65,0,9,6,46.0,0.3
1,62,0,5,6,38.0,0.16666666666666666
7,48,1,9,8,41.0,0.7
1,76,1,7,1,51.0,0.125
1,47,0,9,2,24.0,0.1
9,92,1,5,3,88.0,1.5
7,53,1,8,7,50.0,0.7777777777777778
4,46,1,7,0,30.0,0.5
6,46,1,4,8,32.0,1.2
1,48,0,5,4,18.0,0.16666666666666666
7,42,1,5,3,29.0,1.1666666666666667
6,53,1,5,7,41.0,1.0
4,56,1,8,8,37.0,0.4444444444444444
7,89,1,9,2,85.0,0.7
3,83,0,6,3,67.0,0.42857142857142855
1,61,1,4,0,30.0,0.2
4,85,1,7,2,69.0,0.5
3,65,1,9,9,43.0,0.3
1,97,0,5,4,72.0,0.16666666666666666
2,67,0,8,7,47.0,0.2222222222222222
5,84,1,5,0,69.0,0.8333333333333334
8,53,1,9,0,48.0,0.8
1,48,0,7,2,20.0,0.125
4,90,1,4,8,73.0,0.8
4,65,0,5,8,49.0,0.6666666666666666
5,41,1,8,0,26.0,0.5555555555555556
7,50,1,8,3,44.0,0.7777777777777778
6,73,1,8,1,61.0,0.6666666666666666
1,58,1,6,3,28.0,0.14285714285714285
7,78,1,4,6,74.0,1.4
3,57,0,7,6,33.0,0.375
6,52,0,6,4,42.0,0.8571428571428571
8,44,1,5,6,39.0,1.3333333333333333
7,89,1,9,5,82.0,0.7
6,62,1,5,1,48.0,1.0
9,97,1,7,8,95.0,1.125
9,95,0,8,4,92.0,1.0
1,63,0,9,1,36.0,0.1
1,68,0,5,5,37.0,0.16666666666666666
1,87,1,9,9,65.0,0.1
8,86,1,6,4,82.0,1.1428571428571428
7,47,0,7,1,37.0,0.875
3,65,1,5,9,45.0,0.5
2,54,1,8,9,34.0,0.2222222222222222
4,96,0,9,6,78.0,0.4
3,40,1,8,9,18.0,0.3333333333333333
7,67,0,9,1,59.0,0.7
8,88,1,5,6,82.0,1.3333333333333333
6,86,1,7,5,75.0,0.75
3,85,1,4,3,65.0,0.6
6,53,1,5,3,40.0,1.0
2,81,1,8,5,60.0,0.2222222222222222
7,73,0,4,8,67.0,1.4
7,98,0,7,9,95.0,0.875
4,70,1,8,5,56.0,0.4444444444444444
8,45,1,7,5,35.0,1.0
4,88,0,9,0,73.0,0.4
7,44,0,5,4,37.0,1.1666666666666667
4,70,1,7,0,53.0,0.5
5,76,0,8,8,62.0,0.5555555555555556
7,54,0,5,9,44.0,1.1666666666666667
3,54,0,8,3,36.0,0.3333333333333333
5,91,1,8,1,76.0,0.5555555555555556
3,82,0,4,8,60.0,0.6
5,44,0,6,5,28.0,0.7142857142857143
3,67,0,7,9,48.0,0.375
7,72,0,7,2,62.0,0.875
1,50,1,4,1,19.0,0.2
9,82,0,9,5,80.0,0.9
9,45,0,7,9,46.0,1.125
5,62,0,4,5,47.0,1.0
9,79,1,7,8,79.0,1.125
6,41,1,7,4,27.0,0.75
5,54,1,8,8,43.0,0.5555555555555556
3,62,0,4,4,43.0,0.6
8,61,0,9,1,56.0,0.8
4,48,0,7,0,27.0,0.5
3,86,1,9,8,70.0,0.3
6,79,0,6,9,70.0,0.8571428571428571
8,69,0,4,6,61.0,1.6
9,55,1,4,2,53.0,1.8
6,98,0,4,5,87.0,1.2
5,85,0,8,9,68.0,0.5555555555555556
2,86,1,4,3,61.0,0.4
2,91,1,8,8,70.0,0.2222222222222222
9,69,1,6,1,65.0,1.2857142857142858
2,84,1,5,3,61.0,0.3333333333333333
2,48,1,8,0,27.0,0.2222222222222222
3,40,0,7,6,22.0,0.375
3,98,1,4,3,81.0,0.6
4,77,0,5,4,60.0,0.6666666666666666
7,47,0,8,0,41.0,0.7777777777777778
9,98,1,9,1,98.0,0.9
2,98,1,9,3,79.0,0.2
4,91,0,7,1,77.0,0.5
9,57,0,5,0,51.0,1.5
2,66,0,6,9,43.0,0.2857142857142857
1,57,1,8,0,27.0,0.1111111111111111
8,71,0,9,5,69.0,0.8
9,97,1,9,1,98.0,0.9
7,88,0,8,2,80.0,0.7777777777777778
8,71,0,9,4,68.0,0.8
4,92,0,6,2,76.0,0.5714285714285714
4,87,1,9,5,72.0,0.4
2,84,1,8,6,64.0,0.2222222222222222
8,93,0,4,9,87.0,1.6
2,75,0,9,5,53.0,0.2
9,75,0,8,1,71.0,1.0
4,60,1,4,8,40.0,0.8
1,85,1,9,1,58.0,0.1
4,71,1,9,5,55.0,0.4
3,70,1,8,8,50.0,0.3333333333333333
6,76,1,7,8,64.0,0.75
7,55,0,7,1,44.0,0.875
8,85,0,5,8,79.0,1.3333333333333333
2,85,0,7,7,65.0,0.25
6,53,1,6,6,37.0,0.8571428571428571
6,96,0,5,7,85.0,1.0
5,63,1,7,9,48.0,0.625
7,64,1,4,7,55.0,1.4
3,85,0,8,0,64.0,0.3333333333333333
4,90,0,7,8,74.0,0.5
9,74,1,4,5,67.0,1.8
4,56,1,5,0,38.0,0.6666666666666666
3,85,0,8,0,65.0,0.3333333333333333
2,81,1,7,6,60.0,0.25
5,84,1,5,9,72.0,0.8333333333333334
4,93,1,7,1,73.0,0.5
8,43,0,5,5,34.0,1.3333333333333333
7,50,1,7,4,45.0,0.875
6,86,1,4,4,75.0,1.2
2,54,1,6,9,28.0,0.2857142857142857
3,69,1,4,5,48.0,0.6
9,63,1,8,7,64.0,1.0
9,41,1,7,4,42.0,1.125
5,82,1,6,7,72.0,0.7142857142857143
3,73,0,6,4,52.0,0.42857142857142855
2,62,0,8,9,40.0,0.2222222222222222
8,70,0,8,5,61.0,0.8888888888888888
6,76,1,6,7,66.0,0.8571428571428571
7,52,0,8,1,43.0,0.7777777777777778
1,72,0,8,6,49.0,0.1111111111111111
1,46,1,7,2,16.0,0.125
2,71,0,4,8,46.0,0.4
3,46,1,9,9,28.0,0.3
1,81,1,5,6,57.0,0.16666666666666666
5,77,1,6,2,62.0,0.7142857142857143
3,91,0,5,7,76.0,0.5
1,83,1,6,9,56.0,0.14285714285714285
8,52,0,6,1,44.0,1.1428571428571428
6,63,1,4,9,49.0,1.2
9,67,1,6,7,64.0,1.2857142857142858
3,71,0,6,6,52.0,0.42857142857142855
9,82,1,4,4,79.0,1.8
9,57,0,8,3,52.0,1.0
1,73,1,9,9,52.0,0.1
3,87,1,5,9,71.0,0.5
6,73,1,6,0,59.0,0.8571428571428571
8,90,1,4,3,90.0,1.6
4,77,1,6,5,58.0,0.5714285714285714
5,40,1,4,5,25.0,1.0
9,82,1,5,1,78.0,1.5
6,89,1,7,8,77.0,0.75
7,81,0,8,0,73.0,0.7777777777777778
7,70,0,7,3,61.0,0.875
4,89,0,4,3,71.0,0.8
4,99,1,6,1,82.0,0.5714285714285714
4,40,0,8,7,25.0,0.4444444444444444
5,90,0,5,1,76.0,0.8333333333333334
5,55,1,9,1,39.0,0.5
8,97,0,8,1,91.0,0.8888888888888888
2,54,0,7,4,34.0,0.25
7,72,0,4,3,64.0,1.4
1,62,0,7,1,36.0,0.125
1,92,0,8,0,67.0,0.1111111111111111
4,80,0,9,0,63.0,0.4
7,73,1,6,1,64.0,1.0
2,56,0,4,0,29.0,0.4
2,64,1,6,8,41.0,0.2857142857142857
1,95,0,6,1,70.0,0.14285714285714285
2,81,1,9,2,57.0,0.2
7,45,0,8,8,36.0,0.7777777777777778
9,70,0,7,4,67.0,1.125
6,44,0,6,7,29.0,0.8571428571428571
2,79,0,6,6,58.0,0.2857142857142857
9,79,0,6,5,77.0,1.2857142857142858
7,69,1,4,1,60.0,1.4
1,44,0,6,3,16.0,0.14285714285714285
9,51,0,6,8,50.0,1.2857142857142858
2,46,1,8,6,25.0,0.2222222222222222
4,84,0,6,2,68.0,0.5714285714285714
9,52,0,9,5,52.0,0.9
4,88,0,9,7,72.0,0.4
3,43,0,6,7,21.0,0.42857142857142855
1,89,0,9,7,63.0,0.1
7,81,1,8,7,74.0,0.7777777777777778
6,42,0,4,9,24.0,1.2
4,51,1,9,5,33.0,0.4
6,40,0,9,9,29.0,0.6
6,66,0,7,2,53.0,0.75
4,82,1,8,8,68.0,0.4444444444444444
6,89,0,9,2,75.0,0.6
8,52,0,4,3,41.0,1.6
3,56,1,7,9,34.0,0.375
4,47,0,6,0,29.0,0.5714285714285714
1,71,0,8,1,44.0,0.1111111111111111
4,59,1,9,5,42.0,0.4
9,90,1,6,0,90.0,1.2857142857142858
8,56,0,8,8,52.0,0.8888888888888888
4,73,0,7,7,55.0,0.5
7,74,0,9,1,63.0,0.7
3,74,1,4,1,56.0,0.6
9,77,1,8,7,76.0,1.0
4,81,0,4,7,62.0,0.8
2,63,0,6,0,39.0,0.2857142857142857
5,93,0,6,4,78.0,0.7142857142857143
2,57,1,7,1,35.0,0.25
6,89,1,7,0,74.0,0.75
1,85,1,5,2,58.0,0.16666666666666666
6,87,0,5,2,72.0,1.0
4,78,0,7,9,62.0,0.5
3,72,0,9,8,52.0,0.3
2,88,1,6,9,65.0,0.2857142857142857
7,62,0,4,0,50.0,1.4
9,64,1,7,1,61.0,1.125
3,76,0,9,8,57.0,0.3
6,66,1,4,4,51.0,1.2
9,40,0,5,8,37.0,1.5
2,60,0,4,5,40.0,0.4
7,98,1,7,9,91.0,0.875
5,88,0,6,9,77.0,0.7142857142857143
5,49,1,7,2,31.0,0.625
7,70,0,8,7,61.0,0.7777777777777778
9,83,0,9,8,85.0,0.9
4,64,0,9,1,47.0,0.4
9,59,1,9,8,57.0,0.9
9,96,0,8,3,95.0,1.0
3,94,0,6,4,74.0,0.42857142857142855
2,87,0,9,5,67.0,0.2
2,67,0,8,4,50.0,0.2222222222222222
6,52,0,7,0,38.0,0.75
5,89,1,5,2,76.0,0.8333333333333334
5,99,1,9,3,88.0,0.5
4,91,0,8,0,73.0,0.4444444444444444
6,93,1,8,2,81.0,0.6666666666666666
5,53,1,6,3,41.0,0.7142857142857143
4,89,0,7,8,72.0,0.5
9,41,1,6,2,39.0,1.2857142857142858
6,73,1,6,2,62.0,0.8571428571428571
3,74,0,7,3,54.0,0.375
6,76,1,5,8,68.0,1.0
1,64,1,7,8,40.0,0.125
5,87,0,5,0,72.0,0.8333333333333334
6,93,0,6,7,83.0,0.8571428571428571
8,54,1,5,9,49.0,1.3333333333333333
9,51,0,9,0,47.0,0.9
3,48,1,5,1,27.0,0.5
2,97,1,5,9,76.0,0.3333333333333333
4,70,1,8,4,55.0,0.4444444444444444
8,53,1,8,5,49.0,0.8888888888888888
8,68,0,6,1,69.0,1.1428571428571428
3,92,0,7,9,72.0,0.375
4,87,1,5,4,66.0,0.6666666666666666
3,82,0,9,2,62.0,0.3
2,77,1,8,6,55.0,0.2222222222222222
4,81,1,7,0,65.0,0.5
6,99,0,9,4,88.0,0.6
5,47,0,5,2,32.0,0.8333333333333334
3,87,1,7,1,66.0,0.375
2,42,0,9,2,20.0,0.2
9,41,1,4,9,35.0,1.8
1,55,0,9,3,30.0,0.1
9,58,0,9,1,54.0,0.9
7,80,0,7,2,67.0,0.875
6,55,0,5,1,43.0,1.0
7,70,1,5,5,60.0,1.1666666666666667
3,93,1,4,1,72.0,0.6
3,97,1,9,0,79.0,0.3
1,67,1,7,7,41.0,0.125
4,43,1,6,9,25.0,0.5714285714285714
2,49,1,8,3,23.0,0.2222222222222222
8,90,0,5,1,82.0,1.3333333333333333
3,84,1,5,3,67.0,0.5
7,57,1,5,1,48.0,1.1666666666666667
7,86,1,5,4,74.0,1.1666666666666667
9,71,0,8,6,70.0,1.0
6,69,1,6,5,60.0,0.8571428571428571
1,75,1,4,1,46.0,0.2
8,48,0,6,3,41.0,1.1428571428571428
1,75,0,8,7,50.0,0.1111111111111111
3,68,1,7,6,49.0,0.375
5,55,0,4,6,40.0,1.0
8,67,0,4,3,61.0,1.6
9,60,1,7,0,56.0,1.125
7,86,1,9,6,82.0,0.7
9,95,1,5,5,88.0,1.5
3,41,0,8,7,19.0,0.3333333333333333
5,99,1,7,4,89.0,0.625
8,98,0,6,7,92.0,1.1428571428571428
1,85,1,6,9,62.0,0.14285714285714285
8,74,0,9,7,70.0,0.8
7,93,1,7,8,88.0,0.875
1,67,0,8,0,42.0,0.1111111111111111
6,94,1,9,2,89.0,0.6
1,75,1,9,5,51.0,0.1
2,70,1,9,3,48.0,0.2
5,72,0,4,7,59.0,1.0
2,62,0,4,9,40.0,0.4
1,99,1,5,0,71.0,0.16666666666666666
6,80,0,8,4,71.0,0.6666666666666666
8,56,1,6,3,50.0,1.1428571428571428
8,85,0,6,0,78.0,1.1428571428571428
8,88,1,5,9,84.0,1.3333333333333333
6,40,0,6,5,29.0,0.8571428571428571
3,81,0,9,9,63.0,0.3
1,62,0,5,2,34.0,0.16666666666666666
2,87,0,5,4,68.0,0.3333333333333333
5,66,0,7,5,52.0,0.625
5,64,1,4,3,51.0,1.0
1,71,0,8,9,46.0,0.1111111111111111
1,58,0,8,9,32.0,0.1111111111111111
9,63,0,4,5,61.0,1.8
2,96,0,9,6,74.0,0.2
7,42,1,8,1,29.0,0.7777777777777778
4,99,0,6,6,82.0,0.5714285714285714
7,51,0,6,6,43.0,1.0
8,74,1,8,1,67.0,0.8888888888888888
5,54,1,7,2,38.0,0.625
1,56,0,8,2,30.0,0.1111111111111111
4,89,1,5,0,69.0,0.6666666666666666
3,71,0,9,0,52.0,0.3
5,46,0,5,9,33.0,0.8333333333333334
6,58,1,4,5,48.0,1.2
2,46,0,9,8,23.0,0.2
7,44,1,9,8,41.0,0.7
3,97,1,6,0,78.0,0.42857142857142855
1,79,0,9,6,53.0,0.1
3,60,0,7,5,39.0,0.375
9,87,1,8,3,84.0,1.0
6,87,0,5,2,70.0,1.0
6,90,1,6,8,83.0,0.8571428571428571
4,96,1,6,9,81.0,0.5714285714285714
8,86,1,7,4,82.0,1.0
5,46,1,7,7,33.0,0.625
7,76,0,7,3,64.0,0.875
9,62,0,7,3,59.0,1.125
5,50,0,5,5,36.0,0.8333333333333334
5,49,0,7,5,36.0,0.625
4,96,0,6,2,81.0,0.5714285714285714
6,60,0,6,1,47.0,0.8571428571428571
2,94,1,9,8,69.0,0.2
3,98,0,8,1,80.0,0.3333333333333333
1,80,1,6,8,55.0,0.14285714285714285
2,72,1,6,7,54.0,0.2857142857142857
2,59,1,5,9,40.0,0.3333333333333333
8,72,0,9,6,70.0,0.8
8,79,1,6,4,71.0,1.1428571428571428
2,74,0,4,2,47.0,0.4
6,73,1,6,1,62.0,0.8571428571428571
5,75,0,8,7,59.0,0.5555555555555556
3,66,0,8,1,48.0,0.3333333333333333
5,58,0,9,7,47.0,0.5
5,82,0,9,4,72.0,0.5
5,44,0,7,8,32.0,0.625
3,68,1,5,3,47.0,0.5
3,95,0,8,7,76.0,0.3333333333333333
4,49,0,4,6,29.0,0.8
7,95,1,4,7,87.0,1.4
2,98,0,7,4,71.0,0.25
4,94,0,5,1,75.0,0.6666666666666666
4,79,0,5,6,63.0,0.6666666666666666
1,52,0,9,2,28.0,0.1
8,68,0,6,9,64.0,1.1428571428571428
1,44,1,4,9,16.0,0.2
8,97,0,4,9,89.0,1.6
7,97,1,4,9,90.0,1.4
9,98,0,4,1,91.0,1.8
8,51,1,8,2,43.0,0.8888888888888888
5,98,1,5,3,84.0,0.8333333333333334
8,52,1,6,9,47.0,1.1428571428571428
3,61,0,8,6,47.0,0.3333333333333333
7,79,0,5,9,71.0,1.1666666666666667
4,54,1,7,0,37.0,0.5
5,52,0,4,5,35.0,1.0
9,40,0,6,5,38.0,1.2857142857142858
7,93,1,5,7,85.0,1.1666666666666667
4,77,0,7,1,58.0,0.5
6,82,1,4,1,69.0,1.2
9,92,1,7,2,89.0,1.125
4,91,0,8,6,80.0,0.4444444444444444
3,40,0,7,7,21.0,0.375
8,50,1,8,6,45.0,0.8888888888888888
1,97,1,9,8,74.0,0.1
9,82,0,8,7,77.0,1.0
1,79,1,7,7,51.0,0.125
2,61,1,5,1,38.0,0.3333333333333333
8,74,1,7,0,69.0,1.0
9,99,1,7,5,98.0,1.125
7,90,1,5,6,85.0,1.1666666666666667
3,83,0,4,5,62.0,0.6
6,67,1,9,7,57.0,0.6
2,70,1,4,1,41.0,0.4
3,94,1,7,0,76.0,0.375
5,47,0,4,9,30.0,1.0
4,44,1,6,7,28.0,0.5714285714285714
2,81,0,4,7,56.0,0.4
4,93,0,6,7,77.0,0.5714285714285714
8,87,1,4,9,85.0,1.6
5,83,1,8,6,72.0,0.5555555555555556
5,56,0,7,1,42.0,0.625
3,77,0,6,3,56.0,0.42857142857142855
8,48,0,9,8,43.0,0.8
6,49,1,7,7,38.0,0.75
2,59,0,8,3,38.0,0.2222222222222222
2,53,1,4,7,30.0,0.4
9,53,0,7,9,52.0,1.125
7,65,0,4,5,55.0,1.4
9,68,1,4,8,67.0,1.8
6,88,1,7,0,78.0,0.75
5,66,0,6,5,51.0,0.7142857142857143
1,64,1,6,3,39.0,0.14285714285714285
6,55,1,7,2,46.0,0.75
6,75,0,6,4,67.0,0.8571428571428571
3,73,1,5,9,52.0,0.5
3,55,1,4,7,36.0,0.6
3,72,0,7,9,54.0,0.375
3,42,0,9,5,25.0,0.3
7,62,1,8,0,53.0,0.7777777777777778
2,50,1,7,5,28.0,0.25
2,87,1,7,6,64.0,0.25
3,97,0,4,5,77.0,0.6
7,57,0,8,2,46.0,0.7777777777777778
3,86,1,4,8,69.0,0.6
7,80,1,9,9,74.0,0.7
9,83,1,6,9,85.0,1.2857142857142858
4,68,0,7,3,49.0,0.5
7,98,0,4,4,89.0,1.4
9,89,1,9,4,88.0,0.9
8,44,1,9,2,40.0,0.8
8,63,1,5,1,58.0,1.3333333333333333
9,68,1,7,7,63.0,1.125
5,68,0,9,6,57.0,0.5
5,99,1,6,4,87.0,0.7142857142857143
3,65,1,4,0,40.0,0.6
5,79,0,4,9,67.0,1.0
8,42,1,5,0,32.0,1.3333333333333333
5,41,1,6,7,27.0,0.7142857142857143
4,64,1,9,3,47.0,0.4
8,58,1,5,3,51.0,1.3333333333333333
7,79,1,9,8,72.0,0.7
6,41,1,9,1,31.0,0.6
5,58,0,7,4,42.0,0.625
5,40,1,8,5,28.0,0.5555555555555556
2,66,0,9,5,45.0,0.2
4,93,0,4,9,75.0,0.8
8,84,0,9,2,81.0,0.8
8,94,0,5,9,88.0,1.3333333333333333
1,91,1,9,5,67.0,0.1
2,88,1,4,9,62.0,0.4
5,74,1,4,9,59.0,1.0
9,80,1,5,4,75.0,1.5
7,44,0,4,7,30.0,1.4
5,77,0,6,3,62.0,0.7142857142857143
1,43,0,6,9,17.0,0.14285714285714285
6,56,1,8,9,47.0,0.6666666666666666
8,92,0,6,2,87.0,1.1428571428571428
7,60,1,5,5,51.0,1.1666666666666667
2,92,0,9,9,72.0,0.2
5,87,1,6,8,76.0,0.7142857142857143
4,70,0,8,7,56.0,0.4444444444444444
1,61,1,7,7,37.0,0.125
6,50,0,5,2,35.0,1.0
3,73,0,8,0,54.0,0.3333333333333333
9,88,1,6,2,83.0,1.2857142857142858
5,54,0,8,2,40.0,0.5555555555555556
6,89,0,4,5,78.0,1.2
9,49,0,8,2,47.0,1.0
9,77,0,6,1,68.0,1.2857142857142858
8,71,1,5,8,67.0,1.3333333333333333
9,92,1,4,5,92.0,1.8
4,87,0,8,4,67.0,0.4444444444444444
6,70,1,7,2,59.0,0.75
5,76,0,6,6,61.0,0.7142857142857143
5,83,1,5,6,69.0,0.8333333333333334
4,67,0,9,3,53.0,0.4
2,70,0,6,9,48.0,0.2857142857142857
6,45,1,8,1,32.0,0.6666666666666666
9,53,0,5,1,47.0,1.5
1,97,0,7,7,71.0,0.125
7,62,0,4,3,48.0,1.4
6,55,0,8,6,43.0,0.6666666666666666
3,64,1,5,2,44.0,0.5
1,78,1,4,8,53.0,0.2
4,41,1,5,9,24.0,0.6666666666666666
9,77,1,9,8,76.0,0.9
2,80,0,8,6,58.0,0.2222222222222222
3,78,0,5,6,59.0,0.5
2,73,0,7,0,51.0,0.25
2,90,0,5,9,68.0,0.3333333333333333
8,79,1,8,7,73.0,0.8888888888888888
3,82,1,5,1,60.0,0.5
7,64,1,4,7,56.0,1.4
8,75,0,4,1,66.0,1.6
3,55,0,9,0,34.0,0.3
2,96,0,6,7,75.0,0.2857142857142857
8,57,0,9,3,53.0,0.8
3,52,1,6,9,31.0,0.42857142857142855
7,98,1,7,5,88.0,0.875
1,76,1,4,9,48.0,0.2
6,66,0,6,9,56.0,0.8571428571428571
9,73,1,5,0,67.0,1.5
3,50,0,7,8,29.0,0.375
7,40,1,8,6,30.0,0.7777777777777778
6,52,1,6,4,40.0,0.8571428571428571
8,69,0,9,5,64.0,0.8
3,44,0,6,2,23.0,0.42857142857142855
3,57,0,9,8,39.0,0.3
4,53,1,9,1,33.0,0.4
3,52,1,4,9,33.0,0.6
9,71,1,7,0,68.0,1.125
4,46,1,9,0,32.0,0.4
6,47,0,4,9,33.0,1.2
8,89,1,4,1,83.0,1.6
8,46,0,9,5,41.0,0.8
5,91,1,7,5,76.0,0.625
5,88,0,5,8,76.0,0.8333333333333334
6,55,0,6,9,45.0,0.8571428571428571
7,82,1,4,3,72.0,1.4
7,70,1,6,7,60.0,1.0
4,90,0,7,3,75.0,0.5
6,66,1,5,2,55.0,1.0
7,99,0,8,3,91.0,0.7777777777777778
5,72,1,5,0,56.0,0.8333333333333334
5,92,1,7,8,77.0,0.625
2,68,1,5,4,47.0,0.3333333333333333
7,47,1,8,6,37.0,0.7777777777777778
6,72,1,4,2,61.0,1.2
1,80,0,5,4,58.0,0.16666666666666666
4,58,1,9,9,42.0,0.4
3,60,0,9,3,40.0,0.3
3,80,0,7,6,59.0,0.375
7,60,0,5,4,53.0,1.1666666666666667
4,64,1,8,1,47.0,0.4444444444444444
8,81,0,7,2,72.0,1.0
9,95,0,5,7,90.0,1.5
3,62,0,7,2,43.0,0.375
5,50,0,9,6,35.0,0.5
4,72,0,8,4,52.0,0.4444444444444444
6,59,0,4,6,47.0,1.2
4,64,1,8,9,50.0,0.4444444444444444
3,79,0,6,6,58.0,0.42857142857142855
5,91,1,9,5,78.0,0.5
1,51,0,9,0,25.0,0.1
6,71,1,9,3,64.0,0.6
5,72,1,8,7,61.0,0.5555555555555556
8,49,0,4,0,42.0,1.6
9,43,0,6,5,39.0,1.2857142857142858
8,54,1,6,1,46.0,1.1428571428571428
8,90,1,6,8,88.0,1.1428571428571428
3,45,1,7,7,26.0,0.375
4,66,1,8,8,49.0,0.4444444444444444
4,44,0,8,8,34.0,0.4444444444444444
5,44,1,9,1,31.0,0.5
9,57,1,8,1,52.0,1.0
9,67,1,8,8,68.0,1.0
1,74,0,7,1,50.0,0.125
8,98,1,8,3,93.0,0.8888888888888888
1,61,1,4,1,32.0,0.2
2,73,0,6,0,48.0,0.2857142857142857
7,43,0,7,9,36.0,0.875
8,57,1,7,6,54.0,1.0
1,80,1,9,4,55.0,0.1
3,90,1,8,2,74.0,0.3333333333333333
7,65,0,6,7,53.0,1.0
9,81,0,4,4,76.0,1.8
8,61,1,6,0,54.0,1.1428571428571428
8,86,1,5,8,80.0,1.3333333333333333
9,72,1,6,4,68.0,1.2857142857142858
3,82,0,4,2,63.0,0.6
8,53,1,4,5,46.0,1.6
1,70,1,4,7,45.0,0.2
8,49,0,7,1,43.0,1.0
8,63,0,5,6,56.0,1.3333333333333333
1,60,0,6,1,29.0,0.14285714285714285
6,87,1,8,4,79.0,0.6666666666666666
7,47,0,9,8,40.0,0.7
5,71,0,5,6,55.0,0.8333333333333334
7,73,0,8,1,65.0,0.7777777777777778
3,62,0,5,9,41.0,0.5
6,64,1,6,8,53.0,0.8571428571428571
7,46,1,9,8,41.0,0.7
1,58,1,8,8,34.0,0.1111111111111111
